 2024/04/25 12:02:24.733,100,50,1410,1410,100
 2024/04/25 12:02:26.819,100,50,1410,1410,100
 2024/04/25 12:02:28.879,100,56,1410,1410,100
 2024/04/25 12:02:30.938,100,61,1410,1410,100
 2024/04/25 12:02:33.000,100,59,1410,1410,100
 2024/04/25 12:02:35.105,100,51,1410,1410,100
 2024/04/25 12:02:37.175,100,46,1410,1410,100
 2024/04/25 12:02:39.279,100,51,1410,1410,100
 2024/04/25 12:02:41.375,100,44,1410,1410,100
 2024/04/25 12:02:43.464,99,43,1410,1410,99
 2024/04/25 12:02:45.528,100,43,1410,1410,100
 2024/04/25 12:02:47.596,100,45,1410,1410,100
 2024/04/25 12:02:49.694,99,50,1320,1410,92.68085106
 2024/04/25 12:02:51.815,100,50,1410,1410,100
 2024/04/25 12:02:53.903,100,54,1410,1410,100
 2024/04/25 12:02:55.974,100,61,1410,1410,100
 2024/04/25 12:02:58.072,100,39,1410,1410,100
 2024/04/25 12:03:00.158,100,37,1410,1410,100
 2024/04/25 12:03:02.259,100,45,1410,1410,100
 2024/04/25 12:03:04.320,100,36,1410,1410,100
 2024/04/25 12:03:06.378,100,31,1410,1410,100
 2024/04/25 12:03:08.476,100,38,1410,1410,100
 2024/04/25 12:03:10.585,100,44,1410,1410,100
 2024/04/25 12:03:12.684,100,29,1410,1410,100
 2024/04/25 12:03:14.789,100,42,1410,1410,100
 2024/04/25 12:03:16.911,100,45,1410,1410,100
 2024/04/25 12:03:19.021,100,30,1410,1410,100
 2024/04/25 12:03:21.113,99,32,1410,1410,99
 2024/04/25 12:03:23.180,100,32,1410,1410,100
 2024/04/25 12:03:25.274,100,37,1410,1410,100
 2024/04/25 12:03:27.388,100,31,1410,1410,100
 2024/04/25 12:03:29.495,100,59,1410,1410,100
 2024/04/25 12:03:31.604,100,61,1410,1410,100
 2024/04/25 12:03:33.675,85,71,1410,1410,85
 2024/04/25 12:03:35.777,100,50,1410,1410,100
 2024/04/25 12:03:37.850,100,55,1410,1410,100
 2024/04/25 12:03:39.953,100,55,1410,1410,100
 2024/04/25 12:03:42.019,100,53,1410,1410,100
 2024/04/25 12:03:44.078,92,75,1410,1410,92
 2024/04/25 12:03:46.162,85,70,1410,1410,85
 2024/04/25 12:03:48.277,100,56,1320,1410,93.61702128
 2024/04/25 12:03:50.340,100,60,1410,1410,100
 2024/04/25 12:03:52.440,100,56,1410,1410,100
 2024/04/25 12:03:54.549,100,45,1410,1410,100
 2024/04/25 12:03:56.660,100,44,1410,1410,100
 2024/04/25 12:03:58.732,100,46,1410,1410,100
 2024/04/25 12:04:00.801,100,60,1410,1410,100
 2024/04/25 12:04:02.871,99,55,1410,1410,99
 2024/04/25 12:04:04.939,100,44,1410,1410,100
 2024/04/25 12:04:07.010,100,60,1410,1410,100
 2024/04/25 12:04:09.111,100,56,1410,1410,100
 2024/04/25 12:04:11.178,100,49,1410,1410,100
 2024/04/25 12:04:13.274,100,55,1410,1410,100
 2024/04/25 12:04:15.360,100,47,1410,1410,100
 2024/04/25 12:04:17.468,100,47,1410,1410,100
 2024/04/25 12:04:19.582,100,48,1410,1410,100
 2024/04/25 12:04:21.679,100,52,1410,1410,100
 2024/04/25 12:04:23.799,100,45,1410,1410,100
 2024/04/25 12:04:25.861,100,42,1410,1410,100
 2024/04/25 12:04:27.929,100,57,1410,1410,100
 2024/04/25 12:04:30.017,99,57,1410,1410,99
 2024/04/25 12:04:32.081,100,51,1410,1410,100
 2024/04/25 12:04:34.164,100,60,1410,1410,100
 2024/04/25 12:04:36.248,100,61,1410,1410,100
 2024/04/25 12:04:38.321,100,57,1410,1410,100
 2024/04/25 12:04:40.436,100,24,1410,1410,100
 2024/04/25 12:04:42.545,100,55,1410,1410,100
 2024/04/25 12:04:44.631,100,42,1410,1410,100
 2024/04/25 12:04:46.761,100,47,1410,1410,100
 2024/04/25 12:04:48.882,100,44,1410,1410,100
 2024/04/25 12:04:50.984,100,42,1410,1410,100
 2024/04/25 12:04:53.069,99,36,1410,1410,99
 2024/04/25 12:04:55.153,100,39,1410,1410,100
 2024/04/25 12:04:57.219,100,33,1410,1410,100
 2024/04/25 12:04:59.282,100,36,1410,1410,100
 2024/04/25 12:05:01.342,100,38,1410,1410,100
 2024/04/25 12:05:03.416,100,31,1410,1410,100
 2024/04/25 12:05:05.471,100,52,1410,1410,100
 2024/04/25 12:05:07.577,100,35,1410,1410,100
 2024/04/25 12:05:09.655,100,39,1410,1410,100
 2024/04/25 12:05:11.730,100,35,1410,1410,100
 2024/04/25 12:05:13.837,100,42,1410,1410,100
 2024/04/25 12:05:15.922,100,37,1410,1410,100
 2024/04/25 12:05:18.027,97,35,1410,1410,97
 2024/04/25 12:05:20.086,100,53,1410,1410,100
 2024/04/25 12:05:22.167,100,45,1410,1410,100
 2024/04/25 12:05:24.272,100,30,1410,1410,100
 2024/04/25 12:05:26.399,100,47,1410,1410,100
 2024/04/25 12:05:28.507,100,50,1410,1410,100
 2024/04/25 12:05:30.570,100,51,1410,1410,100
 2024/04/25 12:05:32.692,100,50,1410,1410,100
 2024/04/25 12:05:34.780,100,47,1410,1410,100
 2024/04/25 12:05:36.847,100,49,1410,1410,100
 2024/04/25 12:05:38.905,100,46,1410,1410,100
 2024/04/25 12:05:40.981,100,53,1410,1410,100
 2024/04/25 12:05:43.068,100,51,1410,1410,100
 2024/04/25 12:05:45.176,100,60,1410,1410,100
 2024/04/25 12:05:47.288,100,54,1410,1410,100
 2024/04/25 12:05:49.364,100,56,1410,1410,100
 2024/04/25 12:05:51.449,90,74,1410,1410,90
 2024/04/25 12:05:53.526,77,60,1140,1410,62.25531915
 2024/04/25 12:05:55.590,100,56,1410,1410,100
 2024/04/25 12:05:57.680,100,54,1410,1410,100
 2024/04/25 12:05:59.744,100,50,1410,1410,100
 2024/04/25 12:06:01.811,100,57,1410,1410,100
 2024/04/25 12:06:03.875,100,60,1410,1410,100
 2024/04/25 12:06:05.973,100,48,1410,1410,100
 2024/04/25 12:06:08.054,100,59,1410,1410,100
 2024/04/25 12:06:10.176,99,37,1410,1410,99
 2024/04/25 12:06:12.288,100,42,1410,1410,100
 2024/04/25 12:06:14.408,100,62,1410,1410,100
 2024/04/25 12:06:16.512,100,59,1410,1410,100
 2024/04/25 12:06:18.580,100,53,1410,1410,100
 2024/04/25 12:06:20.641,99,51,1410,1410,99
 2024/04/25 12:06:22.710,100,53,1410,1410,100
 2024/04/25 12:06:24.814,100,53,1410,1410,100
 2024/04/25 12:06:26.878,99,53,1410,1410,99
 2024/04/25 12:06:28.975,100,43,1410,1410,100
 2024/04/25 12:06:31.039,100,44,1410,1410,100
 2024/04/25 12:06:33.098,100,36,1410,1410,100
 2024/04/25 12:06:35.190,100,46,1410,1410,100
 2024/04/25 12:06:37.314,100,43,1410,1410,100
 2024/04/25 12:06:39.402,100,48,1410,1410,100
 2024/04/25 12:06:41.487,100,47,1410,1410,100
 2024/04/25 12:06:43.570,100,50,1410,1410,100
 2024/04/25 12:06:45.630,100,48,1410,1410,100
 2024/04/25 12:06:47.689,99,38,1410,1410,99
 2024/04/25 12:06:49.792,100,45,1410,1410,100
 2024/04/25 12:06:51.907,100,24,1410,1410,100
 2024/04/25 12:06:54.021,100,43,1410,1410,100
 2024/04/25 12:06:56.134,100,35,1410,1410,100
 2024/04/25 12:06:58.236,100,36,1410,1410,100
 2024/04/25 12:07:00.344,100,31,1410,1410,100
 2024/04/25 12:07:02.798,100,46,1410,1410,100
 2024/04/25 12:07:04.976,100,46,1410,1410,100
 2024/04/25 12:07:07.087,99,57,1410,1410,99
 2024/04/25 12:07:09.147,100,44,1410,1410,100
 2024/04/25 12:07:11.255,100,56,1410,1410,100
 2024/04/25 12:07:13.355,100,45,1410,1410,100
 2024/04/25 12:07:15.460,99,46,1410,1410,99
 2024/04/25 12:07:17.567,100,39,1335,1410,94.68085106
 2024/04/25 12:07:19.642,100,57,1410,1410,100
 2024/04/25 12:07:21.724,100,51,1410,1410,100
 2024/04/25 12:07:23.796,100,58,1410,1410,100
 2024/04/25 12:07:25.852,100,58,1410,1410,100
 2024/04/25 12:07:27.958,98,42,1410,1410,98
 2024/04/25 12:07:30.039,100,29,1410,1410,100
 2024/04/25 12:07:32.142,100,57,1410,1410,100
 2024/04/25 12:07:34.247,100,54,1410,1410,100
 2024/04/25 12:07:36.342,100,58,1410,1410,100
 2024/04/25 12:07:38.467,100,49,1410,1410,100
 2024/04/25 12:07:40.576,100,51,1410,1410,100
 2024/04/25 12:07:42.666,100,49,1410,1410,100
 2024/04/25 12:07:44.742,100,49,1410,1410,100
 2024/04/25 12:07:46.803,100,49,1410,1410,100
 2024/04/25 12:07:48.906,99,44,1410,1410,99
 2024/04/25 12:07:50.976,100,60,1410,1410,100
 2024/04/25 12:07:53.073,100,55,1410,1410,100
 2024/04/25 12:07:55.183,99,51,1410,1410,99
 2024/04/25 12:07:57.252,100,52,1410,1410,100
 2024/04/25 12:07:59.318,66,53,1380,1410,64.59574468
 2024/04/25 12:08:01.424,89,74,1410,1410,89
 2024/04/25 12:08:03.527,100,54,1410,1410,100
 2024/04/25 12:08:05.588,100,48,1410,1410,100
 2024/04/25 12:08:07.700,100,60,1410,1410,100
 2024/04/25 12:08:09.795,100,56,1410,1410,100
 2024/04/25 12:08:11.874,99,53,1410,1410,99
 2024/04/25 12:08:13.944,100,56,1410,1410,100
 2024/04/25 12:08:16.042,100,48,1410,1410,100
 2024/04/25 12:08:18.119,100,46,1410,1410,100
 2024/04/25 12:08:20.182,100,47,1410,1410,100
 2024/04/25 12:08:22.244,100,60,1410,1410,100
 2024/04/25 12:08:24.366,100,51,1410,1410,100
 2024/04/25 12:08:26.431,100,43,1410,1410,100
 2024/04/25 12:08:28.530,100,57,1410,1410,100
 2024/04/25 12:08:30.643,100,53,1410,1410,100
 2024/04/25 12:08:32.755,100,52,1410,1410,100
 2024/04/25 12:08:34.864,100,55,1410,1410,100
 2024/04/25 12:08:36.969,100,59,1410,1410,100
 2024/04/25 12:08:39.035,100,46,1410,1410,100
 2024/04/25 12:08:41.138,100,62,1410,1410,100
 2024/04/25 12:08:43.234,100,30,1410,1410,100
 2024/04/25 12:08:45.334,100,43,1410,1410,100
 2024/04/25 12:08:47.409,100,36,1410,1410,100
 2024/04/25 12:08:49.494,100,45,1410,1410,100
 2024/04/25 12:08:51.601,100,42,1410,1410,100
 2024/04/25 12:08:53.697,100,43,1410,1410,100
 2024/04/25 12:08:55.801,100,28,1410,1410,100
 2024/04/25 12:08:57.898,100,40,1410,1410,100
 2024/04/25 12:08:59.997,100,34,1410,1410,100
 2024/04/25 12:09:02.105,100,27,1410,1410,100
 2024/04/25 12:09:04.204,100,38,1410,1410,100
 2024/04/25 12:09:06.304,100,31,1410,1410,100
 2024/04/25 12:09:08.390,100,45,1410,1410,100
 2024/04/25 12:09:10.468,100,35,1410,1410,100
 2024/04/25 12:09:12.532,100,47,1410,1410,100
 2024/04/25 12:09:14.613,100,54,1410,1410,100
 2024/04/25 12:09:16.717,100,62,1410,1410,100
 2024/04/25 12:09:18.824,100,44,1410,1410,100
 2024/04/25 12:09:20.905,100,45,1350,1410,95.74468085
 2024/04/25 12:09:23.015,100,50,1410,1410,100
 2024/04/25 12:09:25.119,100,48,1410,1410,100
 2024/04/25 12:09:27.194,100,46,1410,1410,100
 2024/04/25 12:09:29.292,100,47,1410,1410,100
 2024/04/25 12:09:31.414,100,64,1410,1410,100
 2024/04/25 12:09:33.496,100,60,1410,1410,100
 2024/04/25 12:09:35.571,100,52,1410,1410,100
 2024/04/25 12:09:37.630,100,60,1410,1410,100
 2024/04/25 12:09:39.710,100,64,1410,1410,100
 2024/04/25 12:09:41.804,100,55,1410,1410,100
 2024/04/25 12:09:43.911,100,46,1410,1410,100
 2024/04/25 12:09:46.016,100,50,1410,1410,100
 2024/04/25 12:09:48.095,100,65,1410,1410,100
 2024/04/25 12:09:50.196,100,54,1410,1410,100
 2024/04/25 12:09:52.302,99,46,1410,1410,99
 2024/04/25 12:09:54.391,100,62,1410,1410,100
 2024/04/25 12:09:56.508,100,60,1410,1410,100
 2024/04/25 12:09:58.581,100,57,1410,1410,100
 2024/04/25 12:10:00.644,100,55,1410,1410,100
 2024/04/25 12:10:02.708,99,53,1410,1410,99
 2024/04/25 12:10:04.766,100,53,1410,1410,100
 2024/04/25 12:10:06.832,73,51,1410,1410,73
 2024/04/25 12:10:08.936,90,73,1410,1410,90
 2024/04/25 12:10:11.040,100,56,1320,1410,93.61702128
 2024/04/25 12:10:13.137,100,46,1380,1410,97.87234043
 2024/04/25 12:10:15.240,100,53,1395,1410,98.93617021
 2024/04/25 12:10:17.325,100,47,1380,1410,97.87234043
 2024/04/25 12:10:19.384,100,60,1365,1410,96.80851064
 2024/04/25 12:10:21.454,100,48,1380,1410,97.87234043
 2024/04/25 12:10:23.537,100,56,1395,1410,98.93617021
 2024/04/25 12:10:25.621,100,56,1365,1410,96.80851064
 2024/04/25 12:10:27.701,100,51,1320,1410,93.61702128
 2024/04/25 12:10:29.787,100,50,1320,1410,93.61702128
 2024/04/25 12:10:31.867,100,46,1395,1410,98.93617021
 2024/04/25 12:10:33.938,100,53,1395,1410,98.93617021
 2024/04/25 12:10:36.034,100,36,1395,1410,98.93617021
 2024/04/25 12:10:38.117,100,53,1365,1410,96.80851064
 2024/04/25 12:10:40.217,100,53,1380,1410,97.87234043
 2024/04/25 12:10:42.314,100,40,1365,1410,96.80851064
 2024/04/25 12:10:44.416,100,50,1410,1410,100
 2024/04/25 12:10:46.521,100,49,1380,1410,97.87234043
 2024/04/25 12:10:48.629,100,45,1395,1410,98.93617021
 2024/04/25 12:10:50.693,99,60,1380,1410,96.89361702
 2024/04/25 12:10:52.757,100,48,1350,1410,95.74468085
 2024/04/25 12:10:54.825,100,53,1410,1410,100
 2024/04/25 12:10:56.916,100,47,1395,1410,98.93617021
 2024/04/25 12:10:59.000,100,63,1350,1410,95.74468085
 2024/04/25 12:11:01.088,100,48,1350,1410,95.74468085
 2024/04/25 12:11:03.179,100,53,1365,1410,96.80851064
 2024/04/25 12:11:05.279,100,51,1335,1410,94.68085106
 2024/04/25 12:11:07.384,100,53,1365,1410,96.80851064
 2024/04/25 12:11:09.448,100,51,1395,1410,98.93617021
 2024/04/25 12:11:11.576,100,57,1365,1410,96.80851064
 2024/04/25 12:11:13.662,100,60,1350,1410,95.74468085
 2024/04/25 12:11:15.775,99,47,1380,1410,96.89361702
 2024/04/25 12:11:17.855,100,52,1395,1410,98.93617021
 2024/04/25 12:11:19.962,100,57,1350,1410,95.74468085
 2024/04/25 12:11:22.027,100,53,1350,1410,95.74468085
 2024/04/25 12:11:24.128,100,60,1305,1410,92.55319149
 2024/04/25 12:11:26.270,100,45,1335,1410,94.68085106
 2024/04/25 12:11:28.357,100,57,1395,1410,98.93617021
 2024/04/25 12:11:30.465,100,54,1395,1410,98.93617021
 2024/04/25 12:11:32.575,100,30,1410,1410,100
 2024/04/25 12:11:34.658,100,41,1410,1410,100
 2024/04/25 12:11:36.760,100,36,1410,1410,100
 2024/04/25 12:11:38.857,100,41,1410,1410,100
 2024/04/25 12:11:40.955,100,40,1410,1410,100
 2024/04/25 12:11:43.057,100,40,1410,1410,100
 2024/04/25 12:11:45.139,100,46,1410,1410,100
 2024/04/25 12:11:47.238,100,41,1410,1410,100
 2024/04/25 12:11:49.349,100,40,1410,1410,100
 2024/04/25 12:11:51.470,100,41,1410,1410,100
 2024/04/25 12:11:53.572,100,40,1410,1410,100
 2024/04/25 12:11:55.668,100,39,1410,1410,100
 2024/04/25 12:11:57.769,99,43,1410,1410,99
 2024/04/25 12:11:59.870,94,47,1410,1410,94
 2024/04/25 12:12:01.971,100,61,1335,1410,94.68085106
 2024/04/25 12:12:04.064,100,49,1395,1410,98.93617021
 2024/04/25 12:12:06.149,100,59,1410,1410,100
 2024/04/25 12:12:08.260,100,38,1410,1410,100
 2024/04/25 12:12:10.377,100,44,1410,1410,100
 2024/04/25 12:12:12.481,100,38,1410,1410,100
 2024/04/25 12:12:14.560,100,44,1410,1410,100
 2024/04/25 12:12:16.658,100,42,1410,1410,100
 2024/04/25 12:12:18.765,100,45,1410,1410,100
 2024/04/25 12:12:20.867,100,41,1410,1410,100
 2024/04/25 12:12:22.981,100,42,1410,1410,100
 2024/04/25 12:12:25.087,100,39,1410,1410,100
 2024/04/25 12:12:27.212,100,43,1410,1410,100
 2024/04/25 12:12:29.314,100,33,1410,1410,100
 2024/04/25 12:12:31.402,100,38,1410,1410,100
 2024/04/25 12:12:33.507,100,44,1410,1410,100
 2024/04/25 12:12:35.606,100,36,1410,1410,100
 2024/04/25 12:12:37.708,100,55,1395,1410,98.93617021
 2024/04/25 12:12:39.784,100,59,1335,1410,94.68085106
 2024/04/25 12:12:41.882,99,48,1380,1410,96.89361702
 2024/04/25 12:12:44.017,100,58,1395,1410,98.93617021
 2024/04/25 12:12:46.113,100,51,1380,1410,97.87234043
 2024/04/25 12:12:48.220,100,47,1365,1410,96.80851064
 2024/04/25 12:12:50.310,100,46,1395,1410,98.93617021
 2024/04/25 12:12:52.407,100,58,1380,1410,97.87234043
 2024/04/25 12:12:54.507,100,45,1350,1410,95.74468085
 2024/04/25 12:12:56.587,100,44,1395,1410,98.93617021
 2024/04/25 12:12:58.697,100,61,1365,1410,96.80851064
 2024/04/25 12:13:00.757,100,44,1350,1410,95.74468085
 2024/04/25 12:13:02.873,100,46,1365,1410,96.80851064
 2024/04/25 12:13:04.944,100,53,1395,1410,98.93617021
 2024/04/25 12:13:07.008,100,52,1380,1410,97.87234043
 2024/04/25 12:13:09.069,100,58,1410,1410,100
 2024/04/25 12:13:11.128,100,46,1410,1410,100
 2024/04/25 12:13:13.192,100,60,1365,1410,96.80851064
 2024/04/25 12:13:15.278,100,48,1410,1410,100
 2024/04/25 12:13:17.370,100,56,1365,1410,96.80851064
 2024/04/25 12:13:19.476,100,45,1260,1410,89.36170213
 2024/04/25 12:13:21.580,100,46,1395,1410,98.93617021
 2024/04/25 12:13:23.680,100,60,1365,1410,96.80851064
 2024/04/25 12:13:25.750,100,47,1380,1410,97.87234043
 2024/04/25 12:13:27.833,100,48,1410,1410,100
 2024/04/25 12:13:29.939,100,55,1365,1410,96.80851064
 2024/04/25 12:13:32.052,100,46,1350,1410,95.74468085
 2024/04/25 12:13:34.141,99,39,1395,1410,97.94680851
 2024/04/25 12:13:36.240,100,59,1365,1410,96.80851064
 2024/04/25 12:13:38.318,100,61,1305,1410,92.55319149
 2024/04/25 12:13:40.411,100,46,1395,1410,98.93617021
 2024/04/25 12:13:42.547,100,57,1350,1410,95.74468085
 2024/04/25 12:13:44.655,100,55,1365,1410,96.80851064
 2024/04/25 12:13:46.752,100,56,1350,1410,95.74468085
 2024/04/25 12:13:48.859,100,58,1365,1410,96.80851064
 2024/04/25 12:13:50.960,65,40,1410,1410,65
 2024/04/25 12:13:53.062,99,46,1395,1410,97.94680851
 2024/04/25 12:13:55.132,100,59,1365,1410,96.80851064
 2024/04/25 12:13:57.197,100,48,1395,1410,98.93617021
 2024/04/25 12:13:59.259,100,47,1380,1410,97.87234043
 2024/04/25 12:14:01.320,100,52,1395,1410,98.93617021
 2024/04/25 12:14:03.382,100,56,1365,1410,96.80851064
 2024/04/25 12:14:05.460,100,45,1365,1410,96.80851064
 2024/04/25 12:14:07.520,100,61,1350,1410,95.74468085
 2024/04/25 12:14:09.579,100,54,1395,1410,98.93617021
 2024/04/25 12:14:11.679,100,60,1350,1410,95.74468085
 2024/04/25 12:14:13.783,100,56,1395,1410,98.93617021
 2024/04/25 12:14:15.894,100,59,1380,1410,97.87234043
 2024/04/25 12:14:17.986,100,52,1395,1410,98.93617021
 2024/04/25 12:14:20.078,100,49,1365,1410,96.80851064
 2024/04/25 12:14:22.157,100,46,1365,1410,96.80851064
 2024/04/25 12:14:24.226,100,61,1380,1410,97.87234043
 2024/04/25 12:14:26.291,100,49,1410,1410,100
 2024/04/25 12:14:28.404,100,55,1365,1410,96.80851064
 2024/04/25 12:14:30.463,100,44,1380,1410,97.87234043
 2024/04/25 12:14:32.549,100,52,1365,1410,96.80851064
 2024/04/25 12:14:34.646,100,52,1395,1410,98.93617021
 2024/04/25 12:14:36.714,100,52,1365,1410,96.80851064
 2024/04/25 12:14:38.823,100,45,1380,1410,97.87234043
 2024/04/25 12:14:40.924,100,50,1395,1410,98.93617021
 2024/04/25 12:14:43.015,100,45,1365,1410,96.80851064
 2024/04/25 12:14:45.120,100,49,1350,1410,95.74468085
 2024/04/25 12:14:47.219,100,49,1365,1410,96.80851064
 2024/04/25 12:14:49.312,100,56,1365,1410,96.80851064
 2024/04/25 12:14:51.397,100,44,1380,1410,97.87234043
 2024/04/25 12:14:53.456,100,46,1395,1410,98.93617021
 2024/04/25 12:14:55.515,100,57,1365,1410,96.80851064
 2024/04/25 12:14:57.577,100,52,1395,1410,98.93617021
 2024/04/25 12:14:59.644,100,55,1350,1410,95.74468085
 2024/04/25 12:15:01.743,99,47,1380,1410,96.89361702
 2024/04/25 12:15:03.851,100,45,1380,1410,97.87234043
 2024/04/25 12:15:05.939,100,45,1410,1410,100
 2024/04/25 12:15:08.044,100,59,1365,1410,96.80851064
 2024/04/25 12:15:10.138,100,46,1410,1410,100
 2024/04/25 12:15:12.227,100,56,1365,1410,96.80851064
 2024/04/25 12:15:14.332,100,44,1410,1410,100
 2024/04/25 12:15:16.391,100,59,1350,1410,95.74468085
 2024/04/25 12:15:18.472,100,51,1365,1410,96.80851064
 2024/04/25 12:15:20.579,100,61,1395,1410,98.93617021
 2024/04/25 12:15:22.676,100,59,1395,1410,98.93617021
 2024/04/25 12:15:24.786,70,58,1395,1410,69.25531915
 2024/04/25 12:15:26.867,100,57,1365,1410,96.80851064
 2024/04/25 12:15:28.927,100,55,1335,1410,94.68085106
 2024/04/25 12:15:31.038,100,44,1365,1410,96.80851064
 2024/04/25 12:15:33.147,100,56,1350,1410,95.74468085
 2024/04/25 12:15:35.254,87,73,1410,1410,87
 2024/04/25 12:15:37.325,100,58,1365,1410,96.80851064
 2024/04/25 12:15:40.015,100,48,1365,1410,96.80851064
 2024/04/25 12:15:42.120,100,51,1365,1410,96.80851064
 2024/04/25 12:15:44.602,100,58,1350,1410,95.74468085
 2024/04/25 12:15:46.696,100,61,1320,1410,93.61702128
 2024/04/25 12:15:48.803,100,48,1395,1410,98.93617021
 2024/04/25 12:15:50.906,100,51,1305,1410,92.55319149
 2024/04/25 12:15:52.993,100,47,1395,1410,98.93617021
 2024/04/25 12:15:56.004,100,56,1380,1410,97.87234043
 2024/04/25 12:15:58.106,100,41,1395,1410,98.93617021
 2024/04/25 12:16:00.197,100,50,1365,1410,96.80851064
 2024/04/25 12:16:02.295,100,45,1395,1410,98.93617021
 2024/04/25 12:16:05.157,100,64,1365,1410,96.80851064
 2024/04/25 12:16:07.454,100,49,1365,1410,96.80851064
 2024/04/25 12:16:09.532,100,51,1395,1410,98.93617021
 2024/04/25 12:16:11.640,100,60,1365,1410,96.80851064
 2024/04/25 12:16:13.736,100,59,1410,1410,100
 2024/04/25 12:16:16.609,100,54,1380,1410,97.87234043
 2024/04/25 12:16:18.857,100,43,1410,1410,100
 2024/04/25 12:16:21.122,100,39,1410,1410,100
 2024/04/25 12:16:23.415,100,48,1410,1410,100
 2024/04/25 12:16:25.715,100,49,1410,1410,100
 2024/04/25 12:16:28.015,100,41,1410,1410,100
 2024/04/25 12:16:30.311,100,43,1410,1410,100
 2024/04/25 12:16:32.614,100,44,1410,1410,100
 2024/04/25 12:16:34.907,100,45,1410,1410,100
 2024/04/25 12:16:37.204,100,33,1410,1410,100
 2024/04/25 12:16:39.498,100,35,1410,1410,100
 2024/04/25 12:16:41.779,100,47,1410,1410,100
 2024/04/25 12:16:44.081,100,34,1410,1410,100
